Exp,Pred
5.4999995,6.01205255437135
8.194499,8.305327437149153
4.0,4.2721260007183535
6.3999968,6.074078208877213
9.500313,8.690022053373456
10.522879,8.812203606898212
7.0,6.2902605779875405
6.0,5.99696732585247
5.4999995,5.511661237336746
5.4999995,6.106786002133175
8.0,7.589176483634918
5.1,5.585148449333393
5.8000007,5.70554331514457
5.8000007,5.707161024047353
5.3000755,5.900592555334523
5.5999994,5.63480708392005
5.1,5.097001135072447
6.7999983,6.223198671731576
6.0,6.045486320625462
5.7000003,5.504412664375921
5.5999994,6.1303269525880975
5.5999994,5.568429015028463
5.4999995,5.532170963548134
5.4999995,5.6889200813571605
5.4999995,5.235266806449329
7.0,5.619988194566684
5.4,5.43267920731802
5.0,5.024583720292683
6.091515,5.79759351882937
5.8000007,5.937157036937081
5.1,5.099193319838612
9.69897,8.414151359246842
5.8000007,5.928051129574244
5.4999995,5.512592230300903
5.7000003,6.033784516703489
5.2000003,6.0133783747106655
5.4,5.472214900572023
4.7000003,5.056717884214744
5.5999994,5.652601017191028
5.5999994,5.542950537331132
5.0,5.355944358588878
4.1,5.711928786871178
5.7000003,5.602528853935074
9.3,9.283994775741819
5.5999994,5.6181002593382985
5.1000156,5.195390069072843
6.3999968,6.208345766114383
6.099999,5.943939182220942
5.5999994,5.706173818496835
5.0,5.4269772257569935
7.0,6.138671752952898
6.9000087,6.02975272046871
5.3,5.39810192164875
5.700057,5.708017878948974
5.899998,6.303685974964394
5.800245,5.713869366381798
5.700057,5.707450425095162
5.4,5.2956199280077865
5.4,5.424170193314638
6.8860564,5.925161560270521
5.4999995,5.710692811161008
5.1,5.172966754696519
5.6001534,5.682512478811245
5.2000003,5.667795566980102
5.1,5.364318830725371
6.6575775,6.387365793547107
6.1999984,5.794368820318688
6.3999968,6.324441335219868
5.5999994,5.74649230565318
5.4999995,5.824492764907919
4.0,4.814819255377044
5.899998,6.748260249600493
6.939302,7.693614657155874
6.299998,6.396740569121147
5.4999995,5.503549952709095
5.4999995,5.541356345365372
5.1,5.501023043083321
5.4,5.413688514366337
5.3,5.401870949042836
5.5999994,5.6464781185003305
5.1,5.358329300863326
5.5999994,7.301804196322234
5.1,5.122715809225323
5.2000003,5.594196869232277
7.1999707,7.490099649516551
7.0,6.340059385823247
6.3999968,6.198230487374368
5.8000007,5.809548723044675
5.7000003,5.506604986325564
5.4,5.326752892407407
5.5999994,5.746045387962932
6.8041005,6.198080470843045
4.700057,4.702217837960144
5.1,5.422622981876472
5.7000003,6.046453305433982
8.537602,8.305582259628506
5.6777806,5.774050273954996
5.0,5.10411434156454
6.1999984,6.097756247532248
5.899998,5.833555509828275
4.1,5.392743563799325
5.1,5.504941744526335
5.2000003,5.680035741993895
5.5999994,5.811957984878836
5.1,5.103286245472662
5.4999995,6.342156379640589
6.3999968,6.588946321529056
5.3,5.298241335043562
6.1999984,6.220156642620829
5.8000007,5.733513286921885
5.4,5.565895363059198
5.0,5.8382284744787105
5.5999994,5.77388172797733
5.8000007,5.808235508606737
6.5999975,5.931068493856677
5.8000007,5.8030151957289435
5.8000007,6.120675906431047
7.0,6.7872760019907865
6.299998,6.485843248869096
5.2000003,5.273500673390606
5.7000003,6.14421577733479
5.1,5.360793868137927
5.3,5.567138584360075
5.1000156,5.133006897293251
5.1,5.520500090784771
6.499997,7.1094554012170965
5.1000156,5.155066471330469
5.800245,5.799886722414479
5.899998,6.438038873529271
5.7000003,5.233577102786965
5.4000077,5.219612115072201
5.7000003,5.7105714520258095
7.7999706,7.710371185488172
7.1999707,6.316678211772251
7.0,6.681043201317679
5.3,5.373402017472895
5.4999995,5.738412984542418
5.6001534,5.620275653307733
5.4999995,5.824952062419531
6.400117,6.267771875468191
7.500038,6.843852660527552
5.4,5.467382678458
4.4,4.864081579931656
6.3001623,6.269178758768728
6.1307683,6.418244485966741
7.5999804,6.803576880049926
7.09691,6.96865819104769
7.229148,6.9025508370513
5.7000003,5.981995672721937
6.3999968,5.817194916332125
5.1,5.171798101673641
5.0,5.3475080193678535
5.0,5.142914800684232
5.5999994,5.703388615481131
9.801343,11.021195639190218
5.0,5.073934126853944
5.4000077,5.5802177641003485
6.1999984,6.287301438570273
6.920819,7.487613450067788
5.7000003,5.943833011678518
5.7000003,5.732055050549342
5.7000003,5.824760115510794
7.3809066,8.333366426784673
5.1000156,5.241236262963607
7.055517,6.23162389592024
5.1,5.2627208935435785
5.4,5.500704438806697
5.7000003,5.633001509970416
5.4,5.431568856578826
7.6382723,8.076579978810416
6.6999917,6.039373356000508
9.568636,9.822781808892886
5.1000156,5.140504089985315
8.39794,8.139004326521405
5.899998,5.9456171540141
5.8000007,5.803862748764905
5.0,5.002666725356405
5.1000156,5.08850132439221
8.69897,6.9977196012959695
5.4999995,5.781499873682654
5.4999995,5.540766969035857
6.5999975,6.567993652619528
6.099999,5.9249699146619115
6.1999984,5.7824739157071
5.800245,5.838908955032408
5.700057,5.685853225271617
5.3,5.417829967687134
5.2000003,5.457986181775735
5.899998,6.087660918467971
5.1,5.2365679131802985
7.6615434,8.06889198499256
5.1,5.432254120000767
4.1,4.746754282338946
5.0,5.000334377724575
5.2000003,5.192834921423182
5.4999995,5.734513012881821
5.5999994,5.628061965913598
5.1,5.119838050502451
5.1,5.085448017751865
5.5999994,6.653903704024358
5.9003196,5.899435499119263
11.69897,10.88334467593135
7.0,6.013207594709535
5.2000003,4.996901847577333
5.899998,5.955747516932917
6.099999,6.155949811075204
5.4999995,5.570135221156769
8.080922,8.060393132170041
5.4,5.51505387681582
5.1,5.825115906916218
5.5999994,5.478669467789111
5.4,5.653085125228882
5.7000003,6.027056180867462
5.1,5.300244646200995
9.0,8.773207352351811
5.4999995,5.734763354735569
5.1,5.148330479059112
5.0,4.230999946681287
5.8000007,5.663008717212867
5.0,5.207892456728862
11.1549015,10.132720020420333
7.0,6.536613961974589
5.5999994,5.9878175144548775
5.8000007,5.9966280683075865
5.5999994,5.706955924633863
5.8000007,5.751806808810046
7.102373,6.694874838270523
5.8000007,6.070484296506248
5.39794,5.523373641375058
5.1,5.300929250573355
5.0,5.629911253688359
5.1,5.131334070122038
5.4999995,5.497081943653719
5.8000007,5.863886458224903
5.1,5.300501761995341
5.0,5.197445111733421
5.3000755,5.111883937020244
5.400117,4.700055074819478
5.1,5.159966989699458
5.1,5.230526559835824
6.958213,5.643090408024332
5.4000077,5.737535632526917
5.7000003,6.020601105528416
4.2,4.474500021624271
5.1,5.5347198695634825
6.3999968,6.405678167144665
5.3,5.934440091335402
5.7000003,6.016884043116376
7.4000077,7.359541112401183
6.3999968,6.296988802492651
7.943095,7.904672488834811
5.0,5.205808256894226
5.1307683,6.764800489085475
5.899998,5.334372658381614
5.899998,6.028025412700736
5.4,5.514120262417696
7.6575775,8.076836354183214
5.3,5.165421649008147
6.30103,6.338569942800573
7.603801,7.822962038453162
5.4,5.939371577375424
5.4999995,5.327943402245479
5.0,5.006149633237919
5.0,5.03291792025559
5.4,5.504860199474422
8.600327,7.042969329493444
5.2000003,5.535497466926752
7.5999804,6.826832471219981
5.1,5.833638475897129
6.500313,6.400691723674801
4.700057,4.731748962010321
5.1000156,5.1016127984084125
5.4999995,5.547962614449615
5.4,5.496184684388794
6.099999,5.453495128556181
6.6999917,6.651627676089604
5.8000007,5.804152404575873
5.800245,5.805858578747472
5.0,5.107925705617463
5.3,6.269741463999041
8.356547,8.602201830240396
6.6999917,6.0058920829004645
5.899998,5.928279654671525
7.4089355,6.995234298118375
5.0,5.260461733600449
5.1,5.0158131573108475
5.8000007,5.973376728594959
5.0,5.053684099189754
8.10018,6.427629356982028
5.2000394,5.2305961653492545
6.1999984,5.530796663976123
5.1,5.231994821624781
5.7000003,6.025527200392575
5.0,5.034025501389513
5.2000394,5.271708930346327
5.2000003,5.32371147042315
7.1739254,5.93859300501102
5.2000003,5.373183504666151
5.1,5.261961638400665
5.5999994,5.887682862797279
7.5999804,7.146817040959507
5.5646334,6.705663315192932
5.1,5.225335539438398
5.2000003,5.154990538365259
5.2000003,5.527713343337307
6.701147,6.432945156009482
5.0,5.281097621837306
5.800245,6.048761517733027
6.099999,6.050463069491301
5.4,5.484248790327767
5.0,5.091207573991897
7.4000077,7.46051735850672
5.8000007,5.7060091357613505
5.4999995,5.580004553930709
5.5999994,5.655191839181227
5.0,5.040500744127811
5.5999994,5.6400636770429715
8.113509,7.070572456814498
9.481486,5.896262723200634
5.0,5.385059713427983
7.0,5.6051905262415795
5.2000394,5.307174277688487
8.10018,6.651315067824118
5.5999994,5.815259668838095
6.3001623,6.138571915473967
5.7000003,5.553918776655204
5.1,5.909752290030855
5.5999994,5.696942461881263
5.7000003,5.569406706650013
5.5999994,6.78748453186747
5.800245,5.805103025302946
7.1000156,7.05909523953269
5.8000007,5.87682227063279
5.4,6.104874749869936
5.7000003,5.905534464508955
6.9000087,7.700220924092349
8.39794,9.11847335568496
5.8000007,5.882942464012467
8.21467,8.149475857231351
5.4,5.471704714016441
6.299998,5.800629557146376
5.7000003,6.178094843756068
8.5,8.230443461153243
6.6777806,7.671903223726484
5.0,5.153580694453475
9.0,9.0071390914917
6.499997,5.64075487977899
5.2000003,5.459986772657435
5.1000156,5.124239508548065
5.5999994,5.940245554346947
4.1,4.47184331541681
7.9956784,7.8431609357822465
5.4999995,5.515494368653784
5.7000003,5.779378775785084
4.4,5.228521087873701
5.8000007,5.799365152205967
5.5999994,5.829925363350155
6.099999,6.082436561227848
5.1,5.202734197420411
5.4,5.661525256045094
6.1999984,5.452838149849916
5.0,5.413698472699488
5.6001534,5.874867336174203
5.8000007,5.8139024637509795
5.8000007,5.893935743028823
5.8000007,5.941473384959545
5.3000755,5.353850233974583
5.5999994,5.796414789598663
5.3000755,5.321187862741759
5.6001534,5.618712158731672
5.6001534,5.6846945862266685
7.0,6.1921189485228
7.8477116,8.265079894647831
5.5999994,5.483513273037056
4.7000003,4.792848380510181
5.2000003,5.925804947811252
5.8000007,5.834952483608872
5.4,5.344374373500863
5.4000077,5.421298077150387
5.7000003,5.7444383710241205
4.500313,6.7862855629542524
6.299998,5.902971255976442
5.2000003,5.262803209931007
6.0,5.40640725511518
6.7999983,6.201702271643284
5.4,5.600837786824287
6.6999917,5.9055043954597535
6.167491,7.2834562541706855
5.899998,6.4829084152137675
7.5606675,8.182462809596743
5.4,5.829496636017904
6.536107,6.563546992926371
4.4,5.588419549284404
8.801343,6.770156668687207
8.30103,7.707414449682602
5.1,5.107270305730321
5.3,5.288699486124806
5.8000007,5.804354456090363
5.7000003,5.624852686623676
6.499997,6.287877507629949
5.3,5.431442144421916
5.7000003,5.745042813847434
5.8000007,5.798623466025229
5.3000755,5.27983815577798
5.2000003,5.458907572602219
5.1,5.422097047633933
5.4000077,5.523170178445932
5.8000007,5.931844217273924
5.4,5.591552740326512
7.7212462,5.833323811584134
4.8,5.67402901061502
5.5999994,5.607091282336348
7.79588,6.241455988397684
5.0,5.173603190421445
8.19997,6.057772338012589
5.5999994,5.796261087155041
5.0,5.107062027988317
5.8000007,5.825119471984187
5.0,5.015127053122833
5.1,5.1796460219984235
8.853872,8.557598814169566
5.8000007,5.835590061550717
6.49485,6.22736046286445
7.7999706,7.495326073251075
5.5999994,5.729198986641508
6.801343,6.153552790077245
5.1000156,5.243236082396769
7.0,6.5562316211584895
6.299998,6.127338651879541
5.6001534,5.63303059443589
7.7351823,8.265079894647831
4.1,4.279355155708357
5.6001534,5.623519085791767
5.2000003,5.493765656271134
7.500038,7.507897269033078
6.7999983,6.350398298990742
7.1000156,6.380620719010524
6.499997,6.267436627353641
5.3,5.336676044494497
5.0,5.149344116391502
5.7000003,5.853821516060131
7.700057,6.134508152435236
5.4,5.426370486178328
5.8000007,5.8398638359842066
5.7000003,5.614082832395201
7.2999887,6.836600204891802
5.8000007,5.852091627356549
6.5999975,5.9347878975541235
5.1000156,5.205877797086333
5.1,5.329923277355434
5.5999994,5.6363464661761125
5.2000003,5.624240755609432
5.8000007,5.765370451453738
8.39794,7.671379145094328
5.4,5.493338975410693
5.3000755,5.355198553858665
5.500038,5.604891132373165
6.0,6.367482188115259
5.899998,5.877119668100834
5.5999994,5.611895168110253
6.5999975,6.567371264119725
5.0,5.158127712368958
5.899998,5.962784815022972
7.455932,8.233158746560415
5.899998,5.660575465012474
5.2000003,5.687069232320029
5.4999995,6.0330089936029845
5.2000003,5.2767680287736525
6.099999,5.59228722149923
5.3,5.75836075306245
4.0,4.0560078981717425
5.2000003,5.380254220972228
5.8000007,6.345207117296553
9.337242,8.208985609304337
5.0,5.28034202819939
6.008774,6.260483882232635
5.1,5.187372545420866
5.2000003,5.360587929494726
5.39794,5.754032104158858
7.5999804,7.10430067387649
6.3999968,6.30953958765098
5.1,5.262489946410644
5.6382723,5.476199617392797
5.0,5.329098505545069
5.5999994,5.601515804982362
6.1999984,5.870801516503484
5.700057,5.919316967042466
5.4,5.592402351478569
6.099999,6.7621459472444325
8.30103,8.076306210809285
7.700057,6.352785108394014
5.4999995,5.552334667582868
6.3999968,5.968562105733903
5.9003196,5.912971239610893
5.2000003,5.292008402361979
5.0,5.187886922457259
6.299998,6.451527502987938
5.500038,5.520484023051342
8.309804,7.270382755078336
5.8000007,6.609586360853732
4.9,6.151490348467218
6.9000087,7.254086469008412
5.1000156,5.1716282427805735
6.499997,6.545754324215381
5.0,5.110540125016365
5.2000003,5.875404886150487
5.1,5.643241945793117
6.3999968,5.82862387573354
7.0,6.521127577150118
5.4999995,5.465036544581822
5.1000156,5.158674774883618
6.732828,6.837805488856136
8.300162,7.423414193268945
6.1999984,6.361492114327148
5.8000007,5.985824423106374
5.899998,5.911286157580712
5.4,5.630563521988528
5.1,5.1298971296818765
5.4999995,5.48037853877917
4.2,4.939977982835871
5.3,5.286015823067574
5.3,5.230350171114088
5.2000394,5.280929714094278
5.853872,5.890004534375452
5.1,5.283247725272545
5.3,5.664443012161891
5.2000003,5.377162082326206
5.800245,5.81454629320455
5.4999995,5.790484883210615
6.400117,6.051847275581625
7.1999707,7.067706309802496
5.0,5.101154516346552
6.299998,6.016915297493513
7.4000077,7.196295552216998
10.823909,10.283156019104853
5.1,5.126723815085564
5.1000156,5.103002071084385
5.7000003,5.445950862173646
5.4,5.743387512926545
7.5999804,6.798710113111407
5.5999994,5.63091091909523
5.8000007,6.015329050154756
6.7999983,6.447846322597286
6.7999983,6.424075445721547
5.1,5.329465473995661
5.1000156,5.103312866809882
5.0,5.032480564701814
8.1549015,7.0933833550725645
5.899998,5.948460062192583
5.2000003,5.846443630635728
7.0,6.777791243028555
5.500038,5.489380887163253
6.221849,5.828575312235073
5.7000003,5.825576277951745
5.5999994,5.96597350641253
5.0,5.262595909050239
5.0,5.537481899006349
5.0,5.140821176583562
5.5999994,5.67331740429846
5.5999994,5.611674905206414
5.1,5.411944367736963
10.420217,10.18379331548797
5.5999994,5.754252116787714
5.1,5.2205026834266866
6.299998,5.932137312064977
5.5999994,5.754986651836603
5.8000007,5.409128969987031
11.2218485,11.341933787663777
5.2000003,5.273050796336961
5.4,5.814264691263444
4.1000047,4.7242747652644
7.2999887,6.924682948703859
6.1001797,6.490109495830972
5.0,5.226491821940098
5.2000003,5.380617675483314
6.701147,5.943353907199707
4.1,5.07513104104498
5.8000007,5.942875223363808
5.1,5.1054848346869255
8.774691,9.123427045865663
7.4000077,5.598377229404912
5.3,5.436158733811208
5.4,5.451286279905999
7.0,6.0296652712509085
5.800245,5.87538768796644
5.3,5.49856367648541
6.1001797,6.119399915760613
5.1,5.2507933830296425
5.7000003,5.4813801877234
5.0,5.5825559275667125
5.800245,5.873883269268847
5.4,5.6132500827159415
5.700057,5.72517816727488
5.899998,5.91113886754314
5.1,5.111502290421308
5.5999994,5.924794100835632
6.05061,5.107310494815349
5.0655017,5.144687871621373
5.7000003,6.182926332059959
6.9000087,5.927785198270465
5.800245,5.680516791423887
5.1,5.3649633440997295
5.3000755,5.426333402158722
5.4000077,5.442122266220252
5.1,5.207887512817643
5.8000007,6.02663556509881
8.522879,8.41554169729273
7.070581,5.8122854290008545
5.2000003,5.472257272665564
5.1,5.504798962550896
5.0,5.008167312835294
5.7000003,5.80474992606348
5.1,5.309338133938145
5.0,5.255347149059484
5.1,5.229222441704494
5.7000003,5.822695435921051
5.899998,6.145193475352417
5.899998,5.881340818647885
5.4999995,5.58912371893141
5.3000755,5.293517394424302
5.4,5.44698052403571
5.7000003,5.763253185954501
5.800245,5.764062597698579
5.4999995,5.826038453331819
5.7000003,5.940961089865411
5.1,5.2240070574674
2.853872,2.8437642650961874
6.499997,6.6126735082997214
5.7000003,5.789908750014321
5.3,5.5096722734024635
5.5999994,5.774939568327638
7.1000156,6.838813551456209
7.387216,7.19394159331019
5.4,5.4761199628265285
5.4999995,5.820469469031631
5.1,5.475823733741175
6.600326,6.366636334593813
5.5999994,5.641725212657492
5.800245,5.79374211640238
5.0,5.176367489618672
4.2,4.590178030903074
5.1,5.273380919280104
5.1,5.162315069677855
5.1,5.177583271155955
7.1000156,5.841652502099095
5.0,5.65544389456297
5.4999995,5.583872799383628
5.3,5.36661441273858
5.4,5.226491821940098
5.1,5.356482198332614
5.1,5.150932022229424
6.7999983,5.991480100589244
5.0,5.054974579864079
7.79588,7.4461737040505644
6.3999968,6.8146412805645555
5.0,5.903407362235438
5.4,5.582610013405517
6.499997,6.2629450696376585
5.2000003,6.109585261019834
5.3,5.720108696168654
7.3665314,6.400068988031811
5.1,5.1608527804621245
5.2000003,5.6359156716905465
5.3,5.4413663539932875
5.800245,5.77645233191743
5.1,5.165615728832957
5.8000007,5.921190983817442
7.700057,5.476913908840726
5.4999995,5.03642423497306
5.1,5.109701076251396
9.30103,9.28553720893683
5.3,5.296666680910165
5.4999995,5.523702599241891
6.0,7.012574710754959
6.395774,5.694704982368819
5.3,5.7644619998822755
5.0,5.003001029896333
5.2000003,5.287836819832086
5.0,5.272673061751064
5.0,6.405359443307898
8.30103,8.315043463177151
6.091515,6.09612202265102
9.0,7.830130524913673
7.7447276,7.320457226514817
5.0,5.296614964723001
5.1,5.171359383511976
5.7000003,5.7854690306925995
5.700057,5.899686661699297
9.0,8.68247811041938
5.1,5.133256764405628
5.1,5.35154432372594
6.400117,6.305201700697746
4.1,5.234652300020164
5.899998,5.731387627146233
5.5999994,5.762758959128219
5.4999995,5.741713686041779
5.3000755,5.486997038923058
5.2636037,5.35927400250549
7.1000156,6.543668989009328
5.1,5.098888244500551
5.1,5.517205045267505
5.1,5.520684045876235
6.3999968,6.044207142840562
5.800245,5.8000413344355275
7.2999887,7.2570438958406465
5.5999994,5.719646349612149
8.2218485,7.921267741180602
5.5999994,5.605074287675163
5.0,5.165695771936838
6.455932,7.190827133269537
5.1,5.226124509870277
5.2000394,5.357567647070784
5.800245,5.8204678777766565
5.899998,5.380671739430605
9.30103,8.489291527456706
5.899998,5.63544018150384
6.1797986,7.501261647118461
8.0,7.503777321489582
7.236572,7.080619296365313
5.7000003,5.562002367190832
7.5999804,6.235542958849951
7.950782,8.234672498638615
5.4999995,5.36425342736283
5.4999995,5.766908581724467
5.6001534,5.869899294222728
6.30103,7.859953307059074
5.7000003,5.991986055899177
5.4,5.2575001711694025
5.8000007,6.358546491944669
4.700057,5.940798772978586
5.0,5.29593472451104
6.299998,5.8285265390108725
5.1,5.128001222112891
5.5999994,5.886805907205133
5.7000003,5.804917645137824
5.0,5.359058587959836
5.4999995,5.922991792251121
5.4999995,5.326013280827538
5.5999994,6.2366000521272955
6.6999917,6.0479325818993015
4.4,5.895500615953592
6.1999984,5.902230686020377
5.899998,5.921949462962584
6.9000087,5.726278923290592
5.1,5.252298463195562
5.3,5.171054016287493
7.0,6.584034980397376
5.0,5.070283620549473
5.8000007,6.35442980482915
5.7000003,5.7466779730538855
5.5999994,5.7240759113757615
5.1,5.224303555932125
5.8000007,6.145604951958566
5.2000003,5.242201363372116
5.5999994,5.376004644327456
5.3,5.247872354306217
5.0,5.061076803511636
5.899998,5.735228006658718
5.800245,5.7935270168614394
6.299998,6.631129139108037
5.8000007,5.89224624776995
5.3,5.559017544791848
7.500038,7.144775622856367
5.2000394,5.315680701781579
5.899998,5.905832351561674
5.899998,5.597096545273216
5.1,5.147282305691781
5.8000007,6.067448416597283
6.3999968,6.333268500101963
7.1999707,6.383705618656997
6.958607,7.088289898306494
5.3,5.485468506757898
7.2006593,6.736874714058145
5.3,5.837094946852504
5.1,5.137586615268314
8.1549015,7.75909166857742
6.099999,6.111711537089399
5.1,5.398761516003407
5.1,5.213977707392976
5.0,5.01013285195952
5.700057,5.715026697842236
5.0,5.788123944127113
5.899998,6.186087382331034
5.5999994,6.483458679061613
5.3,5.427845465208032
8.1549015,7.872899858603402
8.69897,7.526046576399595
8.300162,6.710148801827942
7.2999887,7.149635383800855
5.4,5.658474205276919
5.0,5.0101666831970215
5.5999994,5.844917641854057
5.800245,5.879862762416662
5.3,5.661175270583573
5.1,5.361583027258206
5.2000003,5.318574295366017
6.0,5.4073498716030715
6.600326,6.306054720012903
5.899998,5.881340818647885
5.0,5.503069033728705
5.7000003,5.970009781994659
5.4,6.033403765232632
6.275724,6.633265722745946
5.0,5.155943265273012
5.1,5.5167316779828175
5.8000007,5.822345942476547
10.60206,10.18379331548797
5.1,5.125160843641409
6.607303,6.742534705442862
8.3,8.541168316243182
5.1,5.10099025769832
6.1999984,5.369945106205778
8.801343,7.694339464230931
5.4,5.4453936364568625
5.5999994,5.7249689720977
4.0,4.676632146642799
6.7999983,7.16369623534456
5.7000003,5.553204057241371
8.1549015,8.784314577817918
5.0,5.008835201335887
5.5999994,5.846725063257922
5.899998,5.476522596601955
6.099999,6.070847763296702
5.5999994,5.756415731743718
5.8000007,6.233979869270448
9.0,8.327345972498257
6.099999,6.11367971687223
5.1,5.652823972577585
5.1,5.416457935530095
8.400117,7.747056012204383
5.4,5.491015286330577
5.8000007,5.78792666340723
5.3,5.370018907472185
8.19997,7.429878580486965
6.499997,5.642293149357609
6.0132284,6.139626427725069
6.9706163,7.0247066594646075
6.099999,5.550243792198601
6.8860564,6.795444684351802
5.3279023,7.462968367781071
7.243364,7.527993047110617
5.3,5.3771901731454665
5.8000007,5.796518428911628
5.5999994,5.6438890995131
5.500038,5.719696888530922
7.0,6.195066532856888
5.7121983,6.22444638152046
5.8000007,5.901668983595277
5.8000007,5.899377511528899
5.3,5.301029343081744
6.499997,6.313355730935291
8.19997,8.280021620061662
5.899998,5.989482312973599
5.4999995,5.565711985148728
5.8000007,5.802575522238031
5.7000003,5.939589699783022
5.7000003,5.874570137596025
5.7000003,5.720510379751251
6.69897,7.299689112081099
5.3,5.362690983987081
5.7000003,5.840775069945737
5.500038,5.52884080353405
5.6001534,5.620366725732264
6.0,6.234507631222407
5.2000003,5.451276780436219
5.8000007,5.557215324359829
5.800245,5.8337089492452785
5.4000077,5.60691052327086
5.3,5.515790740762686
5.5999994,5.6266965601867085
7.69897,7.545918000653925
5.0,5.000000930927943
5.1,5.363001812671157
5.5999994,5.262431686258757
5.4000077,5.48037469530512
7.1000156,6.784375808845379
5.2000003,5.144575575620745
6.5867004,5.75579667722694
5.0,5.561103474603446
5.7000003,5.797009508352962
5.8000007,5.568510261563536
5.1,5.3974312471421895
5.899998,5.8990968072756145
4.4,4.982532399367082
5.1,5.334070436550926
6.500313,5.70489330259167
5.8000007,5.540199124595764
5.2000003,5.094666301402941
5.8000007,5.8139718303183665
8.696804,7.073400778300479
5.4,5.767639343310901
5.8000007,6.186934469526445
5.2000003,5.317002088286331
7.075721,6.1892891532201615
6.099999,5.275157708020173
5.5999994,5.963588784288359
5.4999995,5.537876289711378
4.6,4.956652243893656
5.1,5.27471312047446
9.045757,8.756058522783619
5.69897,5.770253915072845
5.3,5.295712307830435
7.4000077,5.929793429898836
5.4999995,5.764237154116824
5.3,5.416790567153321
5.0,5.045394276182899
5.7000003,5.951819010384046
4.2,5.414167670695161
8.522879,8.514790387325816
5.4999995,5.899384735014712
5.7000003,5.954749938253897
7.3565474,6.657933720119417
5.4,5.52512875607013
5.700057,5.721271533063767
5.4,5.963491929963681
5.1,5.454790742678202
5.1,5.12450130337381
5.2000003,5.376817344510481
5.0,5.163792876773965
5.1,5.230628231327385
5.2000003,5.207135016631178
5.4999995,5.551256825132913
6.3999968,6.387587823572276
7.700057,7.418137677230533
5.1,5.349468412563036
7.0,6.555070772983283
8.10018,6.520122093199621
5.4,5.683896179857797
6.099999,5.632667621517362
5.3,5.278785034737395
6.920819,7.4885804617007565
6.7423215,7.179975771765859
5.7000003,5.5909475130083734
5.4,6.046194166123794
6.5999975,6.605856260625011
5.1,5.10000128853886
8.500313,7.170115814266034
5.0,5.396968704060052
5.800245,6.084519349360773
5.1,5.141230331763092
5.4999995,5.518888540667249
5.1,5.118630055720087
5.1,5.146176006617155
5.1,5.499258518986011
5.7000003,6.10439329554861
7.500038,7.25595069556766
6.0,5.73666340559772
5.5999994,5.659866567760836
5.1,5.105387996978063
7.1999707,5.173406307794886
5.800245,5.792457939523809
4.7000003,4.779524437743003
5.8000007,5.778624768666154
5.2000003,5.495941967997202
5.1,5.411986927609397
6.6382723,7.099611179149037
5.1,5.116886357052258
5.1,5.788669675810271
5.4999995,5.937763025797502
5.4,5.531764640254729
5.0,5.141622041222249
5.1,5.642016939123397
5.0,5.783979397185768
5.0,5.115277797643939
5.0,5.11460433617082
5.5999994,5.871585542491891
5.7000003,6.833147157599445
5.800245,5.837936330213555
5.1,5.491947872842484
5.0,5.594381574610625
5.0,5.0263126179912
5.4999995,5.489803953017303
6.1999984,6.408148018117522
5.8000007,5.8975466757898225
6.3001623,6.346708930449998
5.1,5.153764024633828
5.1,5.139177235220219
4.7000003,5.142976800316596
5.700057,5.743011739376753
5.4,5.410468725325755
5.8268137,5.553058508417341
9.39794,8.350103658851724
8.300162,7.0315663132667545
5.3,5.392282011603152
5.2000003,5.422494101133553
5.5999994,5.6525421177756945
5.700057,5.758572984500981
5.5999994,5.608662880978717
5.0211806,5.0837542729456535
5.4999995,5.470098957176246
5.1,5.134527811780999
5.2000003,5.313871824634735
5.1,5.263266084481066
5.853872,5.8920806409891835
6.499997,6.074540669131373
5.39794,5.56520125623544
5.5999994,5.714455101263508
6.3999968,5.6877973570487725
7.2999887,6.28827174822177
5.899998,6.295952643695521
5.4,5.55687578648563
5.4,5.40649988858288
7.1999707,6.973569344923896
5.0,5.5201843195084175
5.1000156,5.192565105303498
5.4999995,5.661071781044468
5.1000156,5.119503187858614
6.350665,7.217367171380256
5.1,5.171133945110964
6.1999984,7.433379906015341
5.1000156,5.156070739821201
6.38934,6.561748290246613
5.1,5.132272231442089
7.1999707,6.758438480820956
5.1,5.277650275721052
6.1001797,6.177496652055587
9.522879,9.042363907454504
8.259637,7.074986558110257
5.1,5.172659630028836
5.1000156,5.1279119972991225
5.4,5.802587738784396
5.1,5.098510434646047
6.099999,6.465293536999154
5.4999995,6.119467719080617
5.4,5.468838575157069
5.4999995,5.634752744406724
5.2000003,5.35599503700468
5.9003196,5.978350114665625
5.4999995,5.696693968849754
5.1,5.212782263686158
5.4,5.437363434570423
5.1,5.128339338772661
5.0,5.096043314922998
6.1999984,6.272460924473343
5.7000003,5.645763198012741
5.5999994,5.7265591316749465
5.4,5.398752857801001
5.0,5.426220294002273
5.5999994,5.644138542687159
7.500038,7.3861115199457315
5.1000156,5.100334439495496
6.5999975,6.246896515200806
8.421361,8.343891804632687
5.0,5.00158622813027
5.1,5.111001396405492
5.800245,5.839113988358862
6.0,5.844339876157849
7.2999887,6.822336606513358
6.1001797,6.18403075807927
5.4999995,5.806633969294197
5.3,5.480692060037515
8.5,7.170115814266034
5.8000007,6.453824699180155
6.0,5.866737534614173
6.7999983,5.903329273848677
6.2006593,6.113409430452254
8.694649,9.625644814260424
5.3,5.693120767238142
